119 1684865837 0,200000 -1,000000 0,200000 0,200000 0,024000
119 1684865836 0,200000 -1,000000 0,200000 0,200000 0,024000
119 1684865835 0,200000 -1,000000 0,200000 0,200000 0,024000
119 1684865834 0,200000 -1,000000 0,200000 0,200000 0,024000
119 1684865833 0,200000 -1,000000 0,200000 0,200000 0,024000
119 1684865833 0,200000 -1,000000 -101,000000 0,000000 0,000000
119 1684865834 0,200000 -1,000000 -101,000000 0,000000 0,000000
119 1684865835 0,200000 -1,000000 -101,000000 0,000000 0,000000
119 1684865836 0,200000 -1,000000 -101,000000 0,000000 0,000000
119 1684865837 0,200000 -1,000000 -101,000000 0,000000 0,000000
