118 1684534810 2580,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534811 2580,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534812 2580,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534813 2580,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534814 2580,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534815 6190,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534816 6190,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534817 6190,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534818 6190,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534819 6190,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534820 11199,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534821 11199,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534822 11199,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534823 11199,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534824 11199,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534825 6371,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534826 6371,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534827 6371,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534828 6371,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534829 6371,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534830 13759,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534831 13759,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534832 13759,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534833 13759,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534834 13759,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534835 4711,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534836 4711,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534837 4711,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534838 4711,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534839 4711,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534840 15869,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534841 15869,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534842 15869,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534843 15869,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534844 15869,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534845 11403,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534846 11403,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534847 11403,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534848 11403,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534849 11403,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534850 13273,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534851 13273,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534852 13273,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534853 13273,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534854 13273,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534855 15796,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534856 15796,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534857 15796,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534858 15796,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534859 15796,200000 -1,000000 -101,000000 0,000000 0,000000
118 1684534860 20829,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534861 20829,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534862 20829,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534863 20829,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534864 20829,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534865 7102,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534866 7102,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534867 7102,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534868 7102,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534869 7102,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534870 16649,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534871 16649,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534872 16649,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534873 16649,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534874 16649,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534875 10643,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534876 10643,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534877 10643,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534878 10643,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534879 10643,600000 -1,000000 -101,000000 0,000000 0,000000
118 1684534880 18031,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534881 18031,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534882 18031,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534883 18031,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534884 18031,800000 -1,000000 -101,000000 0,000000 0,000000
118 1684534885 11704,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534886 11704,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534887 11704,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534888 11704,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534889 11704,000000 -1,000000 -101,000000 0,000000 0,000000
118 1684534890 20438,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534891 20438,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534892 20438,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534893 20438,400000 -1,000000 -101,000000 0,000000 0,000000
118 1684534894 20438,400000 -1,000000 -101,000000 0,000000 0,000000
