67 1684869769 10802,600000 -1,000000 -101,000000 0,000000 0,000000
67 1684869770 10802,600000 -1,000000 -101,000000 0,000000 0,000000
67 1684869771 10802,600000 -1,000000 -101,000000 0,000000 0,000000
67 1684869772 10802,600000 -1,000000 -101,000000 0,000000 0,000000
67 1684869773 10802,600000 -1,000000 -101,000000 0,000000 0,000000
67 1684869774 14791,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869775 14791,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869776 14791,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869777 14791,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869778 14791,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869779 19549,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869780 19549,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869781 19549,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869782 19549,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869783 19549,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869784 19048,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869785 19048,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869786 19048,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869787 19048,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869788 19048,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869789 9402,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869790 9402,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869791 9402,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869792 9402,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869793 9402,000000 -1,000000 -101,000000 0,000000 0,000000
67 1684869794 5017,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869795 5017,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869796 5017,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869797 5017,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869798 5017,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869799 11709,200000 -1,000000 -101,000000 0,000000 0,000000
67 1684869800 11709,200000 -1,000000 -101,000000 0,000000 0,000000
67 1684869801 11709,200000 -1,000000 -101,000000 0,000000 0,000000
67 1684869802 11709,200000 -1,000000 -101,000000 0,000000 0,000000
67 1684869803 11709,200000 -1,000000 -101,000000 0,000000 0,000000
67 1684869804 11480,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869805 11480,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869806 11480,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869807 11480,800000 -1,000000 -101,000000 0,000000 0,000000
67 1684869808 11480,800000 -1,000000 -101,000000 0,000000 0,000000
