32 1684295189 2580,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295190 2580,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295191 2580,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295192 2580,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295193 2580,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295194 6187,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295195 6187,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295196 6187,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295197 6187,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295198 6187,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295199 8136,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295200 8136,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295201 8136,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295202 8136,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295203 8136,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295204 8691,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295205 8691,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295206 8691,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295207 8691,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295208 8691,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295209 5857,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295210 5857,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295211 5857,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295212 5857,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295213 5857,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295214 6192,600000 -1,000000 -101,000000 0,000000 0,000000
32 1684295215 6192,600000 -1,000000 -101,000000 0,000000 0,000000
32 1684295216 6192,600000 -1,000000 -101,000000 0,000000 0,000000
32 1684295217 6192,600000 -1,000000 -101,000000 0,000000 0,000000
32 1684295218 6192,600000 -1,000000 -101,000000 0,000000 0,000000
32 1684295219 7605,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295220 7605,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295221 7605,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295222 7605,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295223 7605,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295224 7717,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295225 7717,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295226 7717,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295227 7717,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295228 7717,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295229 6744,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295230 6744,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295231 6744,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295232 6744,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295233 6744,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295234 11245,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295235 11245,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295236 11245,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295237 11245,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295238 11245,000000 -1,000000 -101,000000 0,000000 0,000000
32 1684295239 7219,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295240 7219,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295241 7219,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295242 7219,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295243 7219,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295244 5911,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295245 5911,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295246 5911,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295247 5911,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295248 5911,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295249 2579,200000 -1,000000 -101,000000 0,000000 0,000000
32 1684295250 2579,200000 -1,000000 -101,000000 0,000000 0,000000
32 1684295251 2579,200000 -1,000000 -101,000000 0,000000 0,000000
32 1684295252 2579,200000 -1,000000 -101,000000 0,000000 0,000000
32 1684295253 2579,200000 -1,000000 -101,000000 0,000000 0,000000
32 1684295254 3065,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295255 3065,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295256 3065,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295257 3065,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295258 3065,400000 -1,000000 -101,000000 0,000000 0,000000
32 1684295259 2416,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295260 2416,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295261 2416,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295262 2416,800000 -1,000000 -101,000000 0,000000 0,000000
32 1684295263 2416,800000 -1,000000 -101,000000 0,000000 0,000000
