37 1684295185 0,000000 0,000000 -101,000000 0,000000 0,000000
37 1684295186 0,000000 0,000000 -101,000000 0,000000 0,000000
37 1684295187 0,000000 0,000000 -101,000000 0,000000 0,000000
37 1684295188 0,000000 0,000000 -101,000000 0,000000 0,000000
37 1684295189 4,000000 0,200000 0,800000 0,800000 -20,200000
37 1684295190 4,000000 0,200000 1,600000 1,600000 -20,200000
37 1684295191 4,000000 0,200000 2,400000 2,400000 -20,200000
37 1684295192 4,000000 0,200000 3,200000 3,200000 -20,200000
37 1684295193 4,000000 0,200000 4,000000 4,000000 -20,200000
37 1684295194 0,500000 0,800000 4,400000 4,400000 -20,200000
37 1684295195 0,500000 0,800000 4,800000 4,800000 -20,200000
37 1684295196 0,500000 0,800000 5,200000 5,200000 -20,200000
37 1684295197 0,500000 0,800000 5,600000 5,600000 -20,200000
37 1684295198 0,500000 0,800000 6,000000 6,000000 -20,200000
37 1684295199 0,750000 1,600000 7,200000 7,200000 -20,200000
37 1684295200 0,750000 1,600000 8,400000 8,400000 -20,200000
37 1684295201 0,750000 1,600000 9,600000 9,600000 -20,200000
37 1684295202 0,750000 1,600000 10,800000 10,800000 -20,200000
37 1684295203 0,750000 1,600000 12,000000 12,000000 -20,200000
37 1684295204 0,500000 2,000000 13,000000 13,000000 -20,200000
37 1684295205 0,500000 2,000000 14,000000 14,000000 -20,200000
37 1684295206 0,500000 2,000000 15,000000 15,000000 -20,200000
37 1684295207 0,500000 2,000000 16,000000 16,000000 -20,200000
37 1684295208 0,500000 2,000000 17,000000 17,000000 -20,200000
37 1684295209 0,363636 2,200000 17,800000 17,800000 -20,200000
37 1684295210 0,363636 2,200000 18,600000 18,600000 -20,200000
37 1684295211 0,363636 2,200000 19,400000 19,400000 -20,200000
37 1684295212 0,363636 2,200000 20,200000 20,200000 -20,200000
37 1684295213 0,363636 2,200000 21,000000 21,000000 -20,200000
37 1684295214 0,142857 2,800000 21,400000 21,400000 -20,200000
37 1684295215 0,142857 2,800000 21,800000 21,800000 -20,200000
37 1684295216 0,142857 2,800000 22,200000 22,200000 -20,200000
37 1684295217 0,142857 2,800000 22,600000 22,600000 -20,200000
37 1684295218 0,142857 2,800000 23,000000 23,000000 -20,200000
37 1684295219 0,352941 3,400000 24,200000 24,200000 -20,200000
37 1684295220 0,352941 3,400000 25,400000 25,400000 -20,200000
37 1684295221 0,352941 3,400000 26,600000 26,600000 -20,200000
37 1684295222 0,352941 3,400000 27,800000 27,800000 -20,200000
37 1684295223 0,352941 3,400000 29,000000 29,000000 -20,200000
37 1684295224 0,100000 4,000000 29,400000 29,400000 -20,200000
37 1684295225 0,100000 4,000000 29,800000 29,800000 -20,200000
37 1684295226 0,100000 4,000000 30,200000 30,200000 -20,200000
37 1684295227 0,100000 4,000000 30,600000 30,600000 -20,200000
37 1684295228 0,100000 4,000000 31,000000 31,000000 -20,200000
37 1684295229 0,250000 4,800000 32,200000 32,200000 -20,200000
37 1684295230 0,250000 4,800000 33,400000 33,400000 -20,200000
37 1684295231 0,250000 4,800000 34,600000 34,600000 -20,200000
37 1684295232 0,250000 4,800000 35,800000 35,800000 -20,200000
37 1684295233 0,250000 4,800000 37,000000 37,000000 -20,200000
37 1684295234 0,153846 5,200000 37,800000 37,800000 -20,200000
37 1684295235 0,153846 5,200000 38,600000 38,600000 -20,200000
37 1684295236 0,153846 5,200000 39,400000 39,400000 -20,200000
37 1684295237 0,153846 5,200000 40,200000 40,200000 -20,200000
37 1684295238 0,153846 5,200000 41,000000 41,000000 -20,200000
37 1684295239 -0,066667 6,000000 40,600000 40,600000 -20,200000
37 1684295240 -0,066667 6,000000 40,200000 40,200000 -20,200000
37 1684295241 -0,066667 6,000000 39,800000 39,800000 -20,200000
37 1684295242 -0,066667 6,000000 39,400000 39,400000 -20,200000
37 1684295243 -0,066667 6,000000 39,000000 39,000000 -20,200000
37 1684295244 0,000000 6,000000 39,000000 39,000000 -20,200000
37 1684295245 0,000000 6,000000 39,000000 39,000000 -20,200000
37 1684295246 0,000000 6,000000 39,000000 39,000000 -20,200000
37 1684295247 0,000000 6,000000 39,000000 39,000000 -20,200000
37 1684295248 0,000000 6,000000 39,000000 39,000000 -20,200000
37 1684295249 -0,064516 6,200000 38,600000 38,600000 -20,200000
37 1684295250 -0,064516 6,200000 38,200000 38,200000 -20,200000
37 1684295251 -0,064516 6,200000 37,800000 37,800000 -20,200000
37 1684295252 -0,064516 6,200000 37,400000 37,400000 -20,200000
37 1684295253 -0,064516 6,200000 37,000000 37,000000 -20,200000
37 1684295254 0,060606 6,600000 37,400000 37,400000 -20,200000
37 1684295255 0,060606 6,600000 37,800000 37,800000 -20,200000
37 1684295256 0,060606 6,600000 38,200000 38,200000 -20,200000
37 1684295257 0,060606 6,600000 38,600000 38,600000 -20,200000
37 1684295258 0,060606 6,600000 39,000000 39,000000 -20,200000
37 1684295259 0,000000 6,600000 39,000000 39,000000 -20,200000
37 1684295260 0,000000 6,600000 39,000000 39,000000 -20,200000
37 1684295261 0,000000 6,600000 39,000000 39,000000 -20,200000
37 1684295262 0,000000 6,600000 39,000000 39,000000 -20,200000
37 1684295263 0,000000 6,600000 39,000000 39,000000 -20,200000
37 1684295264 0,000000 6,800000 39,000000 39,000000 -20,200000
37 1684295265 0,000000 6,800000 39,000000 39,000000 -20,200000
37 1684295266 0,000000 6,800000 39,000000 39,000000 -20,200000
37 1684295267 0,000000 6,800000 39,000000 39,000000 -20,200000
37 1684295268 0,000000 6,800000 39,000000 39,000000 -20,200000
37 1684295269 0,054054 7,400000 39,400000 39,400000 -20,200000
37 1684295270 0,054054 7,400000 39,800000 39,800000 -20,200000
37 1684295271 0,054054 7,400000 40,200000 40,200000 -20,200000
37 1684295272 0,054054 7,400000 40,600000 40,600000 -20,200000
37 1684295273 0,054054 7,400000 41,000000 41,000000 -20,200000
37 1684295274 -0,051282 7,800000 40,600000 40,600000 -20,200000
37 1684295275 -0,051282 7,800000 40,200000 40,200000 -20,200000
37 1684295276 -0,051282 7,800000 39,800000 39,800000 -20,200000
37 1684295277 -0,051282 7,800000 39,400000 39,400000 -20,200000
37 1684295278 -0,051282 7,800000 39,000000 39,000000 -20,200000
37 1684295279 0,048780 8,200000 39,400000 39,400000 -20,200000
37 1684295280 0,048780 8,200000 39,800000 39,800000 -20,200000
37 1684295281 0,048780 8,200000 40,200000 40,200000 -20,200000
37 1684295282 0,048780 8,200000 40,600000 40,600000 -20,200000
37 1684295283 0,048780 8,200000 41,000000 41,000000 -20,200000
37 1684295284 0,045455 8,800000 41,400000 41,400000 -20,200000
37 1684295285 0,045455 8,800000 41,800000 41,800000 -20,200000
37 1684295286 0,045455 8,800000 42,200000 42,200000 -20,200000
37 1684295287 0,045455 8,800000 42,600000 42,600000 -20,200000
37 1684295288 0,045455 8,800000 43,000000 43,000000 -20,200000
37 1684295289 -0,130435 9,200000 41,800000 41,800000 -20,200000
37 1684295290 -0,130435 9,200000 40,600000 40,600000 -20,200000
37 1684295291 -0,130435 9,200000 39,400000 39,400000 -20,200000
37 1684295292 -0,130435 9,200000 38,200000 38,200000 -20,200000
37 1684295293 -0,130435 9,200000 37,000000 37,000000 -20,200000
37 1684295294 0,020833 9,600000 37,200000 37,200000 -20,200000
37 1684295295 0,020833 9,600000 37,400000 37,400000 -20,200000
37 1684295296 0,020833 9,600000 37,600000 37,600000 -20,200000
37 1684295297 0,020833 9,600000 37,800000 37,800000 -20,200000
37 1684295298 0,020833 9,600000 38,000000 38,000000 -20,200000
37 1684295299 0,040816 9,800000 38,400000 38,400000 -20,200000
37 1684295300 0,040816 9,800000 38,800000 38,800000 -20,200000
37 1684295301 0,040816 9,800000 39,200000 39,200000 -20,200000
37 1684295302 0,040816 9,800000 39,600000 39,600000 -20,200000
37 1684295303 0,040816 9,800000 40,000000 40,000000 -20,200000
37 1684295304 -0,039216 10,200000 39,600000 39,600000 -20,200000
37 1684295305 -0,039216 10,200000 39,200000 39,200000 -20,200000
37 1684295306 -0,039216 10,200000 38,800000 38,800000 -20,200000
37 1684295307 -0,039216 10,200000 38,400000 38,400000 -20,200000
37 1684295308 -0,039216 10,200000 38,000000 38,000000 -20,200000
37 1684295309 0,000000 10,400000 38,000000 38,000000 -20,200000
37 1684295310 0,000000 10,400000 38,000000 38,000000 -20,200000
37 1684295311 0,000000 10,400000 38,000000 38,000000 -20,200000
37 1684295312 0,000000 10,400000 38,000000 38,000000 -20,200000
37 1684295313 0,000000 10,400000 38,000000 38,000000 -20,200000
37 1684295314 -0,018519 10,800000 37,800000 37,800000 -20,200000
37 1684295315 -0,018519 10,800000 37,600000 37,600000 -20,200000
37 1684295316 -0,018519 10,800000 37,400000 37,400000 -20,200000
37 1684295317 -0,018519 10,800000 37,200000 37,200000 -20,200000
37 1684295318 -0,018519 10,800000 37,000000 37,000000 -20,200000
37 1684295319 0,035714 11,200000 37,400000 37,400000 -20,200000
37 1684295320 0,035714 11,200000 37,800000 37,800000 -20,200000
37 1684295321 0,035714 11,200000 38,200000 38,200000 -20,200000
37 1684295322 0,035714 11,200000 38,600000 38,600000 -20,200000
37 1684295323 0,035714 11,200000 39,000000 39,000000 -20,200000
37 1684295324 -0,016129 12,400000 38,800000 38,800000 -20,200000
37 1684295325 -0,016129 12,400000 38,600000 38,600000 -20,200000
37 1684295326 -0,016129 12,400000 38,400000 38,400000 -20,200000
37 1684295327 -0,016129 12,400000 38,200000 38,200000 -20,200000
37 1684295328 -0,016129 12,400000 38,000000 38,000000 -20,200000
37 1684295329 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295330 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295331 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295332 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295333 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295334 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295335 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295336 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295337 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295338 0,000000 13,200000 38,000000 38,000000 -20,200000
37 1684295339 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295340 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295341 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295342 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295343 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295344 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295345 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295346 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295347 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295348 0,000000 13,600000 38,000000 38,000000 -20,200000
37 1684295349 0,014493 13,800000 38,200000 38,200000 -20,200000
37 1684295350 0,014493 13,800000 38,400000 38,400000 -20,200000
37 1684295351 0,014493 13,800000 38,600000 38,600000 -20,200000
37 1684295352 0,014493 13,800000 38,800000 38,800000 -20,200000
37 1684295353 0,014493 13,800000 39,000000 39,000000 -20,200000
37 1684295354 0,000000 14,200000 39,000000 39,000000 -20,200000
37 1684295355 0,000000 14,200000 39,000000 39,000000 -20,200000
37 1684295356 0,000000 14,200000 39,000000 39,000000 -20,200000
37 1684295357 0,000000 14,200000 39,000000 39,000000 -20,200000
37 1684295358 0,000000 14,200000 39,000000 39,000000 -20,200000
37 1684295359 -0,027397 14,600000 38,600000 38,600000 -20,200000
37 1684295360 -0,027397 14,600000 38,200000 38,200000 -20,200000
37 1684295361 -0,027397 14,600000 37,800000 37,800000 -20,200000
37 1684295362 -0,027397 14,600000 37,400000 37,400000 -20,200000
37 1684295363 -0,027397 14,600000 37,000000 37,000000 -20,200000
37 1684295364 0,052632 15,200000 37,800000 37,800000 -20,200000
37 1684295365 0,052632 15,200000 38,600000 38,600000 -20,200000
37 1684295366 0,052632 15,200000 39,400000 39,400000 -20,200000
37 1684295367 0,052632 15,200000 40,200000 40,200000 -20,200000
37 1684295368 0,052632 15,200000 41,000000 41,000000 -20,200000
37 1684295369 -0,012821 15,600000 40,800000 40,800000 -20,200000
37 1684295370 -0,012821 15,600000 40,600000 40,600000 -20,200000
37 1684295371 -0,012821 15,600000 40,400000 40,400000 -20,200000
37 1684295372 -0,012821 15,600000 40,200000 40,200000 -20,200000
37 1684295373 -0,012821 15,600000 40,000000 40,000000 -20,200000
37 1684295374 0,050000 16,000000 40,800000 40,800000 -20,200000
37 1684295375 0,050000 16,000000 41,600000 41,600000 -20,200000
37 1684295376 0,050000 16,000000 42,400000 42,400000 -20,200000
37 1684295377 0,050000 16,000000 43,200000 43,200000 -20,200000
37 1684295378 0,050000 16,000000 44,000000 44,000000 -20,200000
37 1684295379 -0,071429 16,800000 42,800000 42,800000 -20,200000
37 1684295380 -0,071429 16,800000 41,600000 41,600000 -20,200000
37 1684295381 -0,071429 16,800000 40,400000 40,400000 -20,200000
37 1684295382 -0,071429 16,800000 39,200000 39,200000 -20,200000
37 1684295383 -0,071429 16,800000 38,000000 38,000000 -20,200000
37 1684295384 0,000000 16,800000 38,000000 38,000000 -20,200000
37 1684295385 0,000000 16,800000 38,000000 38,000000 -20,200000
37 1684295386 0,000000 16,800000 38,000000 38,000000 -20,200000
37 1684295387 0,000000 16,800000 38,000000 38,000000 -20,200000
37 1684295388 0,000000 16,800000 38,000000 38,000000 -20,200000
37 1684295389 0,000000 17,000000 38,000000 38,000000 -20,200000
37 1684295390 0,000000 17,000000 38,000000 38,000000 -20,200000
37 1684295391 0,000000 17,000000 38,000000 38,000000 -20,200000
37 1684295392 0,000000 17,000000 38,000000 38,000000 -20,200000
37 1684295393 0,000000 17,000000 38,000000 38,000000 -20,200000
37 1684295394 0,034483 17,400000 38,600000 38,600000 -20,200000
37 1684295395 0,034483 17,400000 39,200000 39,200000 -20,200000
37 1684295396 0,034483 17,400000 39,800000 39,800000 -20,200000
37 1684295397 0,034483 17,400000 40,400000 40,400000 -20,200000
37 1684295398 0,034483 17,400000 41,000000 41,000000 -20,200000
37 1684295399 -0,054945 18,200000 40,000000 40,000000 -20,200000
37 1684295400 -0,054945 18,200000 39,000000 39,000000 -20,200000
37 1684295401 -0,054945 18,200000 38,000000 38,000000 -20,200000
37 1684295402 -0,054945 18,200000 37,000000 37,000000 -20,200000
37 1684295403 -0,054945 18,200000 36,000000 36,000000 -20,200000
37 1684295404 0,031915 18,800000 36,600000 36,600000 -20,200000
37 1684295405 0,031915 18,800000 37,200000 37,200000 -20,200000
37 1684295406 0,031915 18,800000 37,800000 37,800000 -20,200000
37 1684295407 0,031915 18,800000 38,400000 38,400000 -20,200000
37 1684295408 0,031915 18,800000 39,000000 39,000000 -20,200000
37 1684295409 0,000000 19,200000 39,000000 39,000000 -20,200000
