65 1684537738 3,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537739 3,000000 -1,000000 -101,000000 0,000000 0,000000
68 1684537738 0,600000 -1,000000 -101,000000 0,000000 0,000000
68 1684537739 0,600000 -1,000000 -101,000000 0,000000 0,000000
65 1684537740 3,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537741 3,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537742 3,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537743 7,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537744 7,000000 -1,000000 -101,000000 0,000000 0,000000
68 1684537740 0,600000 -1,000000 -101,000000 0,000000 0,000000
68 1684537741 0,600000 -1,000000 -101,000000 0,000000 0,000000
68 1684537742 0,600000 -1,000000 -101,000000 0,000000 0,000000
68 1684537743 4,400000 -1,000000 -101,000000 0,000000 0,000000
68 1684537744 4,400000 -1,000000 -101,000000 0,000000 0,000000
65 1684537745 7,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537746 7,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537747 7,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537748 4,800000 -1,000000 -101,000000 0,000000 0,000000
65 1684537749 4,800000 -1,000000 -101,000000 0,000000 0,000000
68 1684537745 4,400000 -1,000000 -101,000000 0,000000 0,000000
68 1684537746 4,400000 -1,000000 -101,000000 0,000000 0,000000
68 1684537747 4,400000 -1,000000 -101,000000 0,000000 0,000000
68 1684537748 2,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537749 2,200000 -1,000000 -101,000000 0,000000 0,000000
65 1684537750 4,800000 -1,000000 -101,000000 0,000000 0,000000
65 1684537751 4,800000 -1,000000 -101,000000 0,000000 0,000000
65 1684537752 4,800000 -1,000000 -101,000000 0,000000 0,000000
65 1684537753 5,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537754 5,000000 -1,000000 -101,000000 0,000000 0,000000
68 1684537750 2,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537751 2,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537752 2,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537753 3,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537754 3,200000 -1,000000 -101,000000 0,000000 0,000000
65 1684537755 5,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537756 5,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537757 5,000000 -1,000000 -101,000000 0,000000 0,000000
65 1684537758 2,600000 -1,000000 -101,000000 0,000000 0,000000
65 1684537759 2,600000 -1,000000 -101,000000 0,000000 0,000000
68 1684537755 3,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537756 3,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537757 3,200000 -1,000000 -101,000000 0,000000 0,000000
68 1684537758 3,800000 -1,000000 -101,000000 0,000000 0,000000
68 1684537759 3,800000 -1,000000 -101,000000 0,000000 0,000000
65 1684537760 2,600000 -1,000000 -101,000000 0,000000 0,000000
65 1684537761 2,600000 -1,000000 -101,000000 0,000000 0,000000
65 1684537762 2,600000 -1,000000 -101,000000 0,000000 0,000000
65 1684537763 1,400000 -1,000000 -101,000000 0,000000 0,000000
65 1684537764 1,400000 -1,000000 -101,000000 0,000000 0,000000
68 1684537760 3,800000 -1,000000 -101,000000 0,000000 0,000000
68 1684537761 3,800000 -1,000000 -101,000000 0,000000 0,000000
