126 1684537898 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684537899 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684537900 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684537901 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684537902 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538242 0,200000 -1,000000 0,200000 0,200000 0,000000
134 1684538241 0,200000 -1,000000 0,200000 0,200000 0,000000
134 1684538240 0,200000 -1,000000 0,200000 0,200000 0,000000
134 1684538239 0,200000 -1,000000 0,200000 0,200000 0,000000
134 1684538238 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537902 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537901 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537900 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537899 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537898 0,200000 -1,000000 0,200000 0,200000 0,000000
128 1684537902 0,200000 -1,000000 0,200000 0,200000 0,000000
128 1684537901 0,200000 -1,000000 0,200000 0,200000 0,000000
128 1684537900 0,200000 -1,000000 0,200000 0,200000 0,000000
128 1684537899 0,200000 -1,000000 0,200000 0,200000 0,000000
128 1684537898 0,200000 -1,000000 0,200000 0,200000 0,000000
132 1684538242 0,200000 -1,000000 0,200000 0,200000 0,000000
132 1684538241 0,200000 -1,000000 0,200000 0,200000 0,000000
132 1684538240 0,200000 -1,000000 0,200000 0,200000 0,000000
132 1684538239 0,200000 -1,000000 0,200000 0,200000 0,000000
132 1684538238 0,200000 -1,000000 0,200000 0,200000 0,000000
126 1684538242 0,200000 -1,000000 0,200000 0,200000 0,000000
126 1684538241 0,200000 -1,000000 0,200000 0,200000 0,000000
126 1684538240 0,200000 -1,000000 0,200000 0,200000 0,000000
126 1684538239 0,200000 -1,000000 0,200000 0,200000 0,000000
126 1684538238 0,200000 -1,000000 0,200000 0,200000 0,000000
123 1684537898 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684537899 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684537900 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684537901 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684537902 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684538238 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684538239 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684538240 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684538241 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684538242 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684537898 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684537899 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684537900 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684537901 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684537902 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539233 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539234 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539235 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539236 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539237 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539233 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539234 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539235 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539236 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539237 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539233 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539234 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539235 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539236 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539237 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539308 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539309 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539310 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539311 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539312 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539308 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539309 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539310 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539311 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539312 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539308 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539309 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539310 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539311 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539312 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539593 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539594 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539595 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539596 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539597 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539593 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539594 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539595 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539596 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539597 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539593 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539594 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539595 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539596 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539597 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539698 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539699 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539700 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539701 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539702 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1684539767 0,200000 -1,000000 0,200000 0,200000 0,008000
142 1684539766 0,200000 -1,000000 0,200000 0,200000 0,008000
142 1684539765 0,200000 -1,000000 0,200000 0,200000 0,008000
142 1684539764 0,200000 -1,000000 0,200000 0,200000 0,008000
142 1684539763 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539767 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539766 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539765 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539764 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539763 0,200000 -1,000000 0,200000 0,200000 0,008000
140 1684539763 0,200000 -1,000000 -101,000000 0,000000 0,000000
140 1684539764 0,200000 -1,000000 -101,000000 0,000000 0,000000
140 1684539765 0,200000 -1,000000 -101,000000 0,000000 0,000000
140 1684539766 0,200000 -1,000000 -101,000000 0,000000 0,000000
140 1684539767 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539763 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539764 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539765 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539766 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684539767 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538238 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538239 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538240 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538241 0,200000 -1,000000 -101,000000 0,000000 0,000000
134 1684538242 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539698 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539699 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539700 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539701 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684539702 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540178 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540179 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540180 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540181 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540182 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539698 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539699 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539700 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539701 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684539702 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684540388 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684540389 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684540390 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684540391 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684540392 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540388 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540389 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540390 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540391 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1684540392 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684540388 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684540389 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684540390 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684540391 0,200000 -1,000000 -101,000000 0,000000 0,000000
128 1684540392 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684542053 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684542054 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684542055 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684542056 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684542057 0,200000 -1,000000 -101,000000 0,000000 0,000000
