166 1684545622 0,000282 0,400000 0,000152 0,000412 0,000000
163 1684545622 0,087846 0,400000 0,085076 0,090616 0,003090
166 1684545623 0,000282 0,400000 0,000152 0,000412 0,000000
163 1684545623 0,087846 0,400000 0,085076 0,090616 0,003090
166 1684545624 0,000282 0,400000 0,000152 0,000412 0,000000
163 1684545624 0,087846 0,400000 0,085076 0,090616 0,003090
166 1684545625 0,000282 0,400000 0,000152 0,000412 0,000000
163 1684545625 0,087846 0,400000 0,085076 0,090616 0,003090
166 1684545626 0,000282 0,400000 0,000152 0,000412 0,000000
163 1684545626 0,087846 0,400000 0,085076 0,090616 0,003090
175 1684545627 0,140210 0,400000 0,132418 0,148001 0,007888
181 1684545627 0,093836 0,200000 0,093836 0,093836 0,001761
166 1684545627 0,000161 0,600000 0,000147 0,000177 0,000000
178 1684545627 0,134826 0,400000 0,131382 0,138270 0,007276
163 1684545627 0,085220 0,600000 0,084928 0,085447 0,004357
175 1684545628 0,140210 0,400000 0,132418 0,148001 0,007888
181 1684545628 0,093836 0,200000 0,093836 0,093836 0,001761
166 1684545628 0,000161 0,600000 0,000147 0,000177 0,000000
178 1684545628 0,134826 0,400000 0,131382 0,138270 0,007276
163 1684545628 0,085220 0,600000 0,084928 0,085447 0,004357
175 1684545629 0,140210 0,400000 0,132418 0,148001 0,007888
178 1684545629 0,134826 0,400000 0,131382 0,138270 0,007276
163 1684545629 0,085220 0,600000 0,084928 0,085447 0,004357
181 1684545629 0,093836 0,200000 0,093836 0,093836 0,001761
166 1684545629 0,000161 0,600000 0,000147 0,000177 0,000000
175 1684545630 0,140210 0,400000 0,132418 0,148001 0,007888
181 1684545630 0,093836 0,200000 0,093836 0,093836 0,001761
166 1684545630 0,000161 0,600000 0,000147 0,000177 0,000000
178 1684545630 0,134826 0,400000 0,131382 0,138270 0,007276
163 1684545630 0,085220 0,600000 0,084928 0,085447 0,004357
175 1684545631 0,140210 0,400000 0,132418 0,148001 0,007888
181 1684545631 0,093836 0,200000 0,093836 0,093836 0,001761
166 1684545631 0,000161 0,600000 0,000147 0,000177 0,000000
178 1684545631 0,134826 0,400000 0,131382 0,138270 0,007276
163 1684545631 0,085220 0,600000 0,084928 0,085447 0,004357
193 1684545632 0,099027 0,400000 0,098828 0,099226 0,003923
196 1684545632 5,456358 0,200000 5,456358 5,456358 5,954368
175 1684545632 0,100913 0,400000 0,100705 0,101122 0,004073
202 1684545632 0,048834 0,400000 0,048675 0,048992 0,000954
199 1684545632 5,293370 0,200000 5,293370 5,293370 5,603954
166 1684545632 0,000171 0,400000 0,000122 0,000219 0,000000
223 1684545632 0,043304 0,200000 0,043304 0,043304 0,000375
214 1684545632 0,098039 0,800000 0,079924 0,134125 0,008054
217 1684545632 5,412843 0,200000 5,412843 5,412843 5,859774
211 1684545632 0,131432 0,200000 0,131432 0,131432 0,003455
220 1684545632 10,668531 0,200000 10,668531 10,668531 22,763513
208 1684545632 0,142827 0,200000 0,142827 0,142827 0,004080
205 1684545632 6,707862 0,800000 5,293458 10,668615 40,182528
163 1684545632 0,086767 0,400000 0,085062 0,088472 0,003013
193 1684545633 0,099027 0,400000 0,098828 0,099226 0,003923
196 1684545633 5,456358 0,200000 5,456358 5,456358 5,954368
175 1684545633 0,100913 0,400000 0,100705 0,101122 0,004073
202 1684545633 0,048834 0,400000 0,048675 0,048992 0,000954
199 1684545633 5,293370 0,200000 5,293370 5,293370 5,603954
166 1684545633 0,000171 0,400000 0,000122 0,000219 0,000000
223 1684545633 0,043304 0,200000 0,043304 0,043304 0,000375
214 1684545633 0,098039 0,800000 0,079924 0,134125 0,008054
217 1684545633 5,412843 0,200000 5,412843 5,412843 5,859774
211 1684545633 0,131432 0,200000 0,131432 0,131432 0,003455
220 1684545633 10,668531 0,200000 10,668531 10,668531 22,763513
208 1684545633 0,142827 0,200000 0,142827 0,142827 0,004080
205 1684545633 6,707862 0,800000 5,293458 10,668615 40,182528
163 1684545633 0,086767 0,400000 0,085062 0,088472 0,003013
175 1684545634 0,100913 0,400000 0,100705 0,101122 0,004073
193 1684545634 0,099027 0,400000 0,098828 0,099226 0,003923
202 1684545634 0,048834 0,400000 0,048675 0,048992 0,000954
205 1684545634 6,707862 0,800000 5,293458 10,668615 40,182528
163 1684545634 0,086767 0,400000 0,085062 0,088472 0,003013
214 1684545634 0,098039 0,800000 0,079924 0,134125 0,008054
196 1684545634 5,456358 0,200000 5,456358 5,456358 5,954368
199 1684545634 5,293370 0,200000 5,293370 5,293370 5,603954
166 1684545634 0,000171 0,400000 0,000122 0,000219 0,000000
223 1684545634 0,043304 0,200000 0,043304 0,043304 0,000375
217 1684545634 5,412843 0,200000 5,412843 5,412843 5,859774
211 1684545634 0,131432 0,200000 0,131432 0,131432 0,003455
220 1684545634 10,668531 0,200000 10,668531 10,668531 22,763513
208 1684545634 0,142827 0,200000 0,142827 0,142827 0,004080
193 1684545635 0,099027 0,400000 0,098828 0,099226 0,003923
196 1684545635 5,456358 0,200000 5,456358 5,456358 5,954368
175 1684545635 0,100913 0,400000 0,100705 0,101122 0,004073
202 1684545635 0,048834 0,400000 0,048675 0,048992 0,000954
199 1684545635 5,293370 0,200000 5,293370 5,293370 5,603954
166 1684545635 0,000171 0,400000 0,000122 0,000219 0,000000
223 1684545635 0,043304 0,200000 0,043304 0,043304 0,000375
214 1684545635 0,098039 0,800000 0,079924 0,134125 0,008054
217 1684545635 5,412843 0,200000 5,412843 5,412843 5,859774
