168 1684545622 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545623 0,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545627 3,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545628 3,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545629 3,200000 -1,000000 -101,000000 0,000000 0,000000
168 1684545624 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545625 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545626 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545627 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545628 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545629 0,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545630 3,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545631 3,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545632 18,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545633 18,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545634 18,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545630 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545631 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545632 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545633 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545634 0,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545635 18,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545636 18,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545637 5,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545638 5,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545639 5,200000 -1,000000 -101,000000 0,000000 0,000000
168 1684545635 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545636 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545637 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545638 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545639 0,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545640 5,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545641 5,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545642 16,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545643 16,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545644 16,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545640 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545641 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545642 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545643 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545644 0,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545645 16,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545646 16,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545647 10,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545648 10,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545649 10,200000 -1,000000 -101,000000 0,000000 0,000000
168 1684545645 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545646 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545647 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545648 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545649 0,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545650 10,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545651 10,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545652 21,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545653 21,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545654 21,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545650 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545651 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545652 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545653 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545654 0,600000 -1,000000 -101,000000 0,000000 0,000000
187 1684545655 21,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545656 21,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545657 8,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545658 8,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545659 8,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545655 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545656 0,600000 -1,000000 -101,000000 0,000000 0,000000
168 1684545657 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545658 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545659 1,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545660 8,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545661 8,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545662 22,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545663 22,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545664 22,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545660 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545661 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545662 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545663 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545664 1,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545665 22,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545666 22,400000 -1,000000 -101,000000 0,000000 0,000000
187 1684545667 24,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545668 24,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545669 24,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545665 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545666 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545667 0,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545668 0,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545669 0,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545670 24,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545671 24,800000 -1,000000 -101,000000 0,000000 0,000000
187 1684545672 22,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545673 22,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545674 22,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545670 0,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545671 0,800000 -1,000000 -101,000000 0,000000 0,000000
168 1684545672 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545673 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545674 1,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545675 22,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545676 22,000000 -1,000000 -101,000000 0,000000 0,000000
187 1684545677 23,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545678 23,200000 -1,000000 -101,000000 0,000000 0,000000
187 1684545679 23,200000 -1,000000 -101,000000 0,000000 0,000000
168 1684545675 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545676 1,000000 -1,000000 -101,000000 0,000000 0,000000
168 1684545677 0,400000 -1,000000 -101,000000 0,000000 0,000000
168 1684545678 0,400000 -1,000000 -101,000000 0,000000 0,000000
