241 1684545912 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684545913 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684545914 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684545915 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684545916 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684545912 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684545913 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684545914 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684545915 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684545916 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684545912 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684545913 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684545914 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684545915 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684545916 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546131 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546130 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546129 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546128 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546127 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546106 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546105 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546104 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546103 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546102 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546131 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546130 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546129 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546128 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546127 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546106 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546105 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546104 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546103 0,200000 -1,000000 0,200000 0,200000 0,024000
246 1684546102 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546131 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546130 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546129 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546128 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546127 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546106 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546105 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546104 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546103 0,200000 -1,000000 0,200000 0,200000 0,024000
244 1684546102 0,200000 -1,000000 0,200000 0,200000 0,024000
241 1684546102 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546103 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546104 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546105 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546106 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546127 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546128 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546129 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546130 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546131 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546102 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546103 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546104 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546105 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546106 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546127 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546128 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546129 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546130 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546131 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546102 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546103 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546104 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546105 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546106 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546127 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546128 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546129 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546130 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546131 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546312 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546313 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546314 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546315 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684546316 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546312 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546313 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546314 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546315 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684546316 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546312 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546313 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546314 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546315 0,200000 -1,000000 -101,000000 0,000000 0,000000
246 1684546316 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684547132 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684547133 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684547134 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684547135 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1684547136 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684547132 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684547133 0,200000 -1,000000 -101,000000 0,000000 0,000000
244 1684547134 0,200000 -1,000000 -101,000000 0,000000 0,000000
