offline_datapoint_29 1684865747 1,333
offline_datapoint_22 1684865747 11416,511
offline_datapoint_4 1684865747 0,004
offline_datapoint_11 1684865752 95897,000
offline_datapoint_5 1684865752 2886,000
offline_datapoint_26 1684865752 615088128,000
offline_datapoint_14 1684865752 496529408,000
offline_datapoint_3 1684865752 8148713472,000
offline_datapoint_9 1684865752 168325120,000
offline_datapoint_25 1684865752 11159,000
offline_datapoint_19 1684865750 0,000
offline_datapoint_8 1684865750 1796,123
offline_datapoint_21 1684865752 168325120,000
offline_datapoint_1 1684865750 0,000
offline_datapoint_20 1684865752 4078493696,000
offline_datapoint_7 1684865752 3581337600,000
offline_datapoint_6 1684865750 0,033
offline_datapoint_12 1684865750 0,706
offline_datapoint_24 1684865750 0,358
offline_datapoint_13 1684865750 1779,455
offline_datapoint_18 1684865752 0,000
offline_datapoint_0 1684865750 3518,240
offline_datapoint_16 1684865750 107,007
offline_datapoint_28 1684865750 0,503
offline_datapoint_17 1684865750 35,669
offline_datapoint_10 1684865750 99,483
offline_datapoint_29 1684865750 5,000
offline_datapoint_22 1684865750 10756,785
offline_datapoint_4 1684865750 0,005
offline_datapoint_11 1684865755 95897,000
offline_datapoint_5 1684865755 2887,000
offline_datapoint_26 1684865755 614707200,000
offline_datapoint_14 1684865755 496570368,000
offline_datapoint_3 1684865755 8158691328,000
offline_datapoint_9 1684865755 167579648,000
offline_datapoint_25 1684865755 11151,000
offline_datapoint_19 1684865753 3,001
offline_datapoint_8 1684865753 14870,659
offline_datapoint_21 1684865755 167579648,000
offline_datapoint_1 1684865753 0,667
offline_datapoint_20 1684865755 4079669248,000
offline_datapoint_7 1684865755 3582627840,000
offline_datapoint_6 1684865753 0,033
offline_datapoint_12 1684865753 2,659
offline_datapoint_24 1684865753 1,725
offline_datapoint_13 1684865753 4073,911
offline_datapoint_18 1684865755 0,000
offline_datapoint_0 1684865753 6247,397
offline_datapoint_16 1684865753 863,193
offline_datapoint_28 1684865753 0,270
offline_datapoint_17 1684865753 22,338
offline_datapoint_10 1684865753 99,686
offline_datapoint_29 1684865753 2,000
offline_datapoint_22 1684865753 13755,224
offline_datapoint_4 1684865753 0,003
offline_datapoint_11 1684865758 95897,000
offline_datapoint_5 1684865758 2879,000
offline_datapoint_26 1684865758 614653952,000
offline_datapoint_14 1684865758 496529408,000
offline_datapoint_3 1684865758 8149827584,000
offline_datapoint_9 1684865758 167600128,000
offline_datapoint_25 1684865758 11159,000
offline_datapoint_19 1684865756 0,000
offline_datapoint_8 1684865756 2692,405
offline_datapoint_21 1684865758 167600128,000
offline_datapoint_1 1684865756 0,000
offline_datapoint_20 1684865758 4079853568,000
offline_datapoint_7 1684865758 3583201280,000
offline_datapoint_6 1684865756 0,000
offline_datapoint_12 1684865756 0,673
offline_datapoint_24 1684865756 0,358
offline_datapoint_13 1684865756 1852,383
offline_datapoint_18 1684865758 0,000
offline_datapoint_0 1684865756 2534,068
offline_datapoint_16 1684865756 376,343
